Selection treatment,Line,Maternal age,Maternal ID,Emergence success
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort16,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort17,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,0
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort18,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort19,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,GreenShort,1,GreenShort20,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort1,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,0
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort2,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,0
Short-life,RedShort,1,RedShort3,0
Short-life,RedShort,1,RedShort3,0
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,0
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,0
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort3,1
Short-life,RedShort,1,RedShort4,0
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,0
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,0
Short-life,RedShort,1,RedShort4,0
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort4,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort5,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort6,1
Short-life,RedShort,1,RedShort7,0
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort7,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort8,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
Short-life,RedShort,1,RedShort9,1
